ticker,company_name,portfolio_aware_recommendation,clean_sheet_recommendation,llm_recommendation,branch_classification,recommendation_agreement,score_dispersion,portfolio_aware_rank,clean_sheet_rank,llm_score,disagreement_flag,final_review_required,target_weight_portfolio_aware,clean_sheet_target_weight,passes_hard_filters,dividend_safety_score,cash_flow_quality_score,balance_sheet_strength_score,final_recommendation_score,risk_management_flags,final_recommendation,final_target_weight,confidence_adjustment,baseline_weight,raw_drl_weight,projected_drl_weight,accepted_target_weight,acceptance_selected_weights_source,drl_challenger_status,final_selected_weights_source,drl_rejection_reasons,final_selected_weight
EDV.LSE,Endeavour Mining Corp,Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,20.65929573651392,154.0,577.0,65.55075567932928,True,True,0.05,0.0,True,79.13404664079559,69.3072245537555,96.85523494462086,64.0,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Hold,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EFGN.SW,EFG International AG,Avoid,Avoid,Avoid,Reject,1.0,20.74500644946247,1322.0,1347.0,28.166447833276067,False,False,0.0,0.0,False,48.0557448830709,5.932955358171429,42.50712758374911,34.16114171162056,liquidity_stress;narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EKTA-B.ST,Elekta AB (publ),Avoid,Avoid,Avoid,Reject,1.0,27.309741678664125,1072.0,1167.0,44.31632006318638,False,False,0.0,0.0,False,49.77830543768765,51.03540853611834,35.57582799580104,45.23403870986141,liquidity_stress;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EL.PA,EssilorLuxottica S. A.,Hold,Avoid,Hold,Reject,0.6666666666666666,13.489870455952628,812.0,544.0,55.80917163435255,True,True,0.0,0.0,True,43.50307924792547,69.14311184265574,65.04767672390963,58.164268123813855,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ELE.MC,Endesa SA,Hold,Hold,Hold,Reject,1.0,3.2406820264413034,610.0,124.0,55.49678923900901,False,False,0.0,0.0,True,54.18501663972593,60.32082874731664,58.02579895454964,58.09042782844931,narrative_review;,Watchlist,0.0,Review required or no LLM support,0.049999999999999996,0.047500000000000014,0.047500000000000014,0.049999999999999996,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.049999999999999996
ELG.XETRA,Elmos Semiconductor SE,Avoid,Avoid,Avoid,Reject,1.0,29.46547025454129,1029.0,1047.0,51.16776784468515,False,False,0.0,0.0,False,65.89058986743972,43.146246300099946,95.85781250525632,53.04708567320058,liquidity_stress;alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ELI.BR,Elia Group SA/NV,Avoid,Avoid,Avoid,Reject,1.0,18.86119340254449,1366.0,1344.0,24.71993002229111,False,False,0.0,0.0,False,22.916296299352133,28.954002132464595,11.818253388892416,34.29809363307873,narrative_review;regime_review;regime_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ELIS.PA,Elis SA,Avoid,Avoid,Avoid,Reject,1.0,3.340274974310498,547.0,116.0,56.817920164808655,False,False,0.0,0.0,False,62.05664186303461,79.70189804633266,47.60950549423371,61.20880547654967,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ELISA.HE,Elisa Oyj,Avoid,Avoid,Avoid,Reject,1.0,14.000307688652434,611.0,519.0,55.461869341457685,False,False,0.0,0.0,False,56.8345598919628,78.56809480021582,57.91859969602982,59.50554488458389,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ELM.LSE,Elementis PLC,Avoid,Avoid,Avoid,Reject,1.0,19.185552193685357,703.0,725.0,50.05084679275467,False,False,0.0,0.0,False,69.9040027137994,41.44695426826416,63.79867281222815,54.236228804723474,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ELV.US,Elevance Health Inc,Hold,Avoid,Avoid,Reject,0.6666666666666666,27.161833740072023,817.0,974.0,30.56565619455295,True,True,0.0,0.0,True,65.33068611377412,40.40597018244004,,49.41089183823869,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EMG.LSE,Man Group PLC,Avoid,Avoid,Avoid,Reject,1.0,11.87800165362544,569.0,453.0,54.07192505457581,False,False,0.0,0.0,False,58.208105407129366,61.22345881776906,42.50712758374911,56.99144752986451,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EMMN.SW,Emmi AG,Avoid,Avoid,Avoid,Reject,1.0,9.071048893176515,923.0,466.0,54.13316512433089,False,False,0.0,0.0,False,61.160908168451314,53.19872052271906,60.49553054278607,52.853385014987424,liquidity_stress;narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EMR.US,Emerson Electric Company,Avoid,Avoid,Avoid,Reject,1.0,26.16416380013695,801.0,930.0,44.99317681090055,False,False,0.0,0.0,False,50.95436647544443,59.38412575213026,54.57892909427962,55.20072549888741,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EMSN.SW,EMS-CHEMIE HOLDING AG,Avoid,Avoid,Avoid,Reject,1.0,15.142578642344274,1063.0,731.0,47.33635835978836,False,False,0.0,0.0,False,30.659874933446883,62.76829341399617,99.10894554441548,50.77372312318084,narrative_review;regime_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EN.PA,Bouygues SA,Hold,Hold,Hold,Reject,1.0,4.488206269370074,406.0,87.0,56.09989240833147,False,False,0.0,0.0,True,63.220989996896655,62.7793077429615,58.80314293264592,63.39984553028668,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Watchlist,0.0,Review required or no LLM support,0.04999999999999969,0.04749999999999972,0.04749999999999972,0.04999999999999969,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.04999999999999969
ENB.US,Enbridge Inc,Avoid,Avoid,Avoid,Reject,1.0,22.100377909440297,1343.0,1389.0,0.5031250000000007,False,False,0.0,0.0,False,,,,27.8983739146709,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ENG.MC,Enagás S.A.,Avoid,Avoid,Avoid,Reject,1.0,20.423190455303903,1241.0,951.0,33.06423563676841,False,False,0.0,0.0,False,29.672756638891965,43.36975925182432,40.01109018804463,43.44768647868308,narrative_review;regime_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ENGI.PA,Engie S.A.,Avoid,Avoid,Avoid,Reject,1.0,22.809924537164623,1234.0,1229.0,27.93444332347112,False,False,0.0,0.0,False,50.41905029870378,8.506337116893393,39.60124791928391,41.81429435105839,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ENO.MC,Elecnor S.A,Avoid,Avoid,Avoid,Reject,1.0,12.586700186251102,622.0,473.0,58.38753205738297,False,False,0.0,0.0,False,59.86407275006029,65.55230232329647,83.76895448936465,60.276773306519054,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ENOG.LSE,Energean Oil & Gas PLC,Avoid,Avoid,Avoid,Reject,1.0,24.33388743022839,686.0,854.0,51.24297496531804,False,False,0.0,0.0,False,66.22206255985121,74.77964851499542,22.828667574357496,51.0625030558097,liquidity_stress;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ENT.LSE,Entain PLC,Avoid,Avoid,Avoid,Reject,1.0,26.46925676149932,1018.0,1188.0,37.292061371362365,False,False,0.0,0.0,False,60.5963124947931,44.23039477165956,5.743042833434583,43.89512894788899,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
ENX.PA,Euronext N.V.,Hold,Avoid,Hold,Reject,0.6666666666666666,12.509000085401468,822.0,554.0,50.46435900745045,True,True,0.0,0.0,True,60.45348499757614,67.96196247182995,42.50712758374911,54.5008824733324,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EOAN.XETRA,E.ON SE,Avoid,Avoid,Avoid,Reject,1.0,21.4603733910214,1284.0,1300.0,22.55608061329076,False,False,0.0,0.0,False,44.69547306572255,23.906800134292904,,38.262340067465175,narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EOG.US,EOG Resources Inc,Avoid,Avoid,Avoid,Reject,1.0,5.574082267394857,200.0,122.0,60.79415439637664,False,False,0.0,0.0,False,46.67138217139852,68.98933851288537,90.56497041260772,64.0,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EPD.US,Enterprise Products Partners LP,Avoid,Avoid,Avoid,Reject,1.0,11.615836863454373,568.0,410.0,43.46272900215197,False,False,0.0,0.0,False,51.32981184798015,50.569167900975096,37.39834742533195,54.92775518550247,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EPI-A.ST,Epiroc AB (publ),Hold,Avoid,Hold,Reject,0.6666666666666666,23.044630028822738,756.0,790.0,58.195515523225154,True,True,0.0,0.0,True,55.83014522298674,58.308076511799264,82.47208370820007,57.28423452177367,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EQIX.US,Equinix Inc,Avoid,Avoid,Avoid,Reject,1.0,23.283985700103862,1190.0,1280.0,23.202044844133205,False,False,0.0,0.0,False,29.55791414641728,29.37944747362192,19.35532825400289,39.60401607206275,narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EQNR.US,Equinor ASA ADR,Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,14.344368690790784,207.0,448.0,50.46312836632672,True,True,0.0451576808471485,0.0,True,54.40253239356777,57.65488484083716,90.11325788163433,63.84833672361762,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Hold,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
EQT.ST,EQT AB (publ),Avoid,Avoid,Avoid,Reject,1.0,26.956680340037185,1028.0,1128.0,40.82473704023807,False,False,0.0,0.0,False,53.39977079679661,42.05922248203144,42.50712758374911,47.18444413374082,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
